NAME,B01002C_001E,state,county,year
"North Slope Borough, Alaska",26.9,02,185,2017
"Sitka City and Borough, Alaska",38.9,02,220,2017
"Fairbanks North Star Borough, Alaska",29.1,02,090,2017
"Ketchikan Gateway Borough, Alaska",34.5,02,130,2017
"Matanuska-Susitna Borough, Alaska",30.7,02,170,2017
"Yakutat City and Borough, Alaska",36.3,02,282,2017
"Nome Census Area, Alaska",25.6,02,180,2017
"Dillingham Census Area, Alaska",26.8,02,070,2017
"Haines Borough, Alaska",31.4,02,100,2017
"Juneau City and Borough, Alaska",35.1,02,110,2017
"Lake and Peninsula Borough, Alaska",29.2,02,164,2017
"Southeast Fairbanks Census Area, Alaska",35.2,02,240,2017
"Yukon-Koyukuk Census Area, Alaska",32.7,02,290,2017
"Anchorage Municipality, Alaska",29.4,02,020,2017
"Aleutians East Borough, Alaska",38.0,02,013,2017
"Prince of Wales-Hyder Census Area, Alaska",37.3,02,198,2017
"Wrangell City and Borough, Alaska",39.2,02,275,2017
"Hoonah-Angoon Census Area, Alaska",43.7,02,105,2017
"Skagway Municipality, Alaska",34.2,02,230,2017
"Petersburg Borough, Alaska",27.8,02,195,2017
"Kusilvak Census Area, Alaska",22.9,02,158,2017
"Pima County, Arizona",28.3,04,019,2017
"Maricopa County, Arizona",28.5,04,013,2017
"Gila County, Arizona",26.6,04,007,2017
"Graham County, Arizona",26.9,04,009,2017
"Santa Cruz County, Arizona",56.5,04,023,2017
"Cochise County, Arizona",33.3,04,003,2017
"La Paz County, Arizona",33.5,04,012,2017
"Mohave County, Arizona",32.8,04,015,2017
"Apache County, Arizona",30.8,04,001,2017
"Coconino County, Arizona",28.1,04,005,2017
"Yavapai County, Arizona",28.6,04,025,2017
"Yuma County, Arizona",28.1,04,027,2017
"Greenlee County, Arizona",24.5,04,011,2017
"Navajo County, Arizona",29.4,04,017,2017
"Pinal County, Arizona",29.2,04,021,2017
"White County, Arkansas",40.9,05,145,2017
"Nevada County, Arkansas",-666666666.0,05,099,2017
"St. Francis County, Arkansas",47.4,05,123,2017
"Pulaski County, Arkansas",45.0,05,119,2017
"Clay County, Arkansas",64.2,05,021,2017
"Cross County, Arkansas",6.2,05,037,2017
"Dallas County, Arkansas",13.8,05,039,2017
"Drew County, Arkansas",-666666666.0,05,043,2017
"Columbia County, Arkansas",23.9,05,027,2017
"Randolph County, Arkansas",29.5,05,121,2017
"Saline County, Arkansas",38.8,05,125,2017
"Van Buren County, Arkansas",47.1,05,141,2017
"Boone County, Arkansas",52.0,05,009,2017
"Izard County, Arkansas",18.8,05,065,2017
"Independence County, Arkansas",47.4,05,063,2017
"Lincoln County, Arkansas",49.1,05,079,2017
"Logan County, Arkansas",36.4,05,083,2017
"Grant County, Arkansas",62.3,05,053,2017
"Crittenden County, Arkansas",34.5,05,035,2017
"Franklin County, Arkansas",14.8,05,047,2017
"Faulkner County, Arkansas",41.7,05,045,2017
"Pike County, Arkansas",49.5,05,109,2017
"Jefferson County, Arkansas",65.8,05,069,2017
"Marion County, Arkansas",53.9,05,089,2017
"Montgomery County, Arkansas",43.4,05,097,2017
"Scott County, Arkansas",24.0,05,127,2017
"Searcy County, Arkansas",63.0,05,129,2017
"Sebastian County, Arkansas",33.8,05,131,2017
"Crawford County, Arkansas",35.2,05,033,2017
"Benton County, Arkansas",32.7,05,007,2017
"Chicot County, Arkansas",64.5,05,017,2017
"Hot Spring County, Arkansas",61.6,05,059,2017
"Johnson County, Arkansas",58.8,05,071,2017
"Lee County, Arkansas",67.0,05,077,2017
"Madison County, Arkansas",18.7,05,087,2017
"Desha County, Arkansas",55.9,05,041,2017
"Fulton County, Arkansas",64.1,05,049,2017
"Howard County, Arkansas",51.4,05,061,2017
"Garland County, Arkansas",40.1,05,051,2017
"Mississippi County, Arkansas",36.0,05,093,2017
"Pope County, Arkansas",48.7,05,115,2017
"Prairie County, Arkansas",77.3,05,117,2017
"Union County, Arkansas",31.3,05,139,2017
"Woodruff County, Arkansas",-666666666.0,05,147,2017
"Cleburne County, Arkansas",70.1,05,023,2017
"Cleveland County, Arkansas",72.6,05,025,2017
"Jackson County, Arkansas",27.0,05,067,2017
"Hempstead County, Arkansas",66.2,05,057,2017
"Sharp County, Arkansas",36.7,05,135,2017
"Stone County, Arkansas",62.9,05,137,2017
"Washington County, Arkansas",34.2,05,143,2017
"Greene County, Arkansas",45.3,05,055,2017
"Baxter County, Arkansas",40.6,05,005,2017
"Ashley County, Arkansas",54.4,05,003,2017
"Craighead County, Arkansas",25.3,05,031,2017
"Lafayette County, Arkansas",-666666666.0,05,073,2017
"Perry County, Arkansas",-666666666.0,05,105,2017
"Yell County, Arkansas",34.6,05,149,2017
"Phillips County, Arkansas",-666666666.0,05,107,2017
"Poinsett County, Arkansas",68.5,05,111,2017
"Sevier County, Arkansas",43.1,05,133,2017
"Calhoun County, Arkansas",-666666666.0,05,013,2017
"Clark County, Arkansas",48.0,05,019,2017
"Bradley County, Arkansas",21.7,05,011,2017
"Lawrence County, Arkansas",46.2,05,075,2017
"Monroe County, Arkansas",-666666666.0,05,095,2017
"Polk County, Arkansas",21.7,05,113,2017
"Conway County, Arkansas",59.2,05,029,2017
"Ouachita County, Arkansas",63.3,05,103,2017
"Newton County, Arkansas",22.6,05,101,2017
"Arkansas County, Arkansas",-666666666.0,05,001,2017
"Little River County, Arkansas",49.4,05,081,2017
"Lonoke County, Arkansas",31.3,05,085,2017
"Carroll County, Arkansas",55.7,05,015,2017
"Miller County, Arkansas",27.0,05,091,2017
"Modoc County, California",33.3,06,049,2017
"Merced County, California",36.4,06,047,2017
"Lake County, California",32.1,06,033,2017
"Mariposa County, California",48.9,06,043,2017
"Yuba County, California",39.1,06,115,2017
"Contra Costa County, California",41.0,06,013,2017
"Inyo County, California",34.1,06,027,2017
"Lassen County, California",34.4,06,035,2017
"Stanislaus County, California",42.2,06,099,2017
"Santa Barbara County, California",36.2,06,083,2017
"Sonoma County, California",33.2,06,097,2017
"Tehama County, California",39.4,06,103,2017
"Imperial County, California",32.3,06,025,2017
"Mono County, California",31.0,06,051,2017
"San Benito County, California",42.7,06,069,2017
"Alameda County, California",37.3,06,001,2017
"Sacramento County, California",38.5,06,067,2017
"El Dorado County, California",40.1,06,017,2017
"Napa County, California",27.9,06,055,2017
"San Diego County, California",33.2,06,073,2017
"Monterey County, California",37.5,06,053,2017
"San Francisco County, California",38.5,06,075,2017
"Sierra County, California",27.8,06,091,2017
"Tulare County, California",33.6,06,107,2017
"Yolo County, California",47.1,06,113,2017
"Humboldt County, California",29.8,06,023,2017
"Nevada County, California",45.3,06,057,2017
"Alpine County, California",39.9,06,003,2017
"Madera County, California",32.4,06,039,2017
"Mendocino County, California",31.7,06,045,2017
"Santa Cruz County, California",38.9,06,087,2017
"Trinity County, California",55.6,06,105,2017
"Los Angeles County, California",35.0,06,037,2017
"Riverside County, California",31.4,06,065,2017
"San Bernardino County, California",31.3,06,071,2017
"Santa Clara County, California",35.4,06,085,2017
"Marin County, California",44.0,06,041,2017
"Placer County, California",44.1,06,061,2017
"Siskiyou County, California",40.2,06,093,2017
"Shasta County, California",35.8,06,089,2017
"Solano County, California",39.3,06,095,2017
"Del Norte County, California",30.1,06,015,2017
"Colusa County, California",44.3,06,011,2017
"Glenn County, California",43.1,06,021,2017
"Butte County, California",38.3,06,007,2017
"Kings County, California",35.8,06,031,2017
"Plumas County, California",43.4,06,063,2017
"San Luis Obispo County, California",37.0,06,079,2017
"Fresno County, California",34.6,06,019,2017
"Kern County, California",28.4,06,029,2017
"Orange County, California",35.4,06,059,2017
"Ventura County, California",31.2,06,111,2017
"Calaveras County, California",36.9,06,009,2017
"Sutter County, California",38.0,06,101,2017
"San Mateo County, California",38.3,06,081,2017
"Tuolumne County, California",42.7,06,109,2017
"San Joaquin County, California",37.3,06,077,2017
"Amador County, California",54.3,06,005,2017
"Costilla County, Colorado",34.4,08,023,2017
"Adams County, Colorado",33.6,08,001,2017
"Conejos County, Colorado",29.3,08,021,2017
"Custer County, Colorado",-666666666.0,08,027,2017
"Douglas County, Colorado",39.2,08,035,2017
"Eagle County, Colorado",28.4,08,037,2017
"Lake County, Colorado",-666666666.0,08,065,2017
"La Plata County, Colorado",28.3,08,067,2017
"Moffat County, Colorado",52.4,08,081,2017
"Pitkin County, Colorado",53.6,08,097,2017
"Rio Grande County, Colorado",32.9,08,105,2017
"Cheyenne County, Colorado",-666666666.0,08,017,2017
"Bent County, Colorado",44.5,08,011,2017
"Crowley County, Colorado",55.5,08,025,2017
"Dolores County, Colorado",39.7,08,033,2017
"San Juan County, Colorado",-666666666.0,08,111,2017
"Jackson County, Colorado",-666666666.0,08,057,2017
"Larimer County, Colorado",33.6,08,069,2017
"Logan County, Colorado",35.9,08,075,2017
"Montezuma County, Colorado",26.8,08,083,2017
"San Miguel County, Colorado",28.0,08,113,2017
"Teller County, Colorado",26.4,08,119,2017
"Yuma County, Colorado",27.4,08,125,2017
"Boulder County, Colorado",30.9,08,013,2017
"Elbert County, Colorado",55.3,08,039,2017
"Las Animas County, Colorado",47.7,08,071,2017
"Lincoln County, Colorado",37.5,08,073,2017
"Clear Creek County, Colorado",62.2,08,019,2017
"Routt County, Colorado",31.6,08,107,2017
"Summit County, Colorado",35.7,08,117,2017
"Alamosa County, Colorado",30.0,08,003,2017
"Delta County, Colorado",38.3,08,029,2017
"Fremont County, Colorado",31.9,08,043,2017
"Pueblo County, Colorado",33.5,08,101,2017
"Montrose County, Colorado",45.4,08,085,2017
"Morgan County, Colorado",55.7,08,087,2017
"Park County, Colorado",8.5,08,093,2017
"Saguache County, Colorado",55.3,08,109,2017
"Mesa County, Colorado",44.5,08,077,2017
"Prowers County, Colorado",53.4,08,099,2017
"Hinsdale County, Colorado",27.4,08,053,2017
"El Paso County, Colorado",34.2,08,041,2017
"Washington County, Colorado",38.4,08,121,2017
"Grand County, Colorado",-666666666.0,08,049,2017
"Arapahoe County, Colorado",34.8,08,005,2017
"Otero County, Colorado",58.5,08,089,2017
"Phillips County, Colorado",41.2,08,095,2017
"Archuleta County, Colorado",29.3,08,007,2017
"Denver County, Colorado",35.4,08,031,2017
"Kiowa County, Colorado",-666666666.0,08,061,2017
"Huerfano County, Colorado",30.6,08,055,2017
"Baca County, Colorado",40.8,08,009,2017
"Chaffee County, Colorado",49.4,08,015,2017
"Gilpin County, Colorado",60.5,08,047,2017
"Kit Carson County, Colorado",-666666666.0,08,063,2017
"Garfield County, Colorado",38.1,08,045,2017
"Gunnison County, Colorado",54.1,08,051,2017
"Jefferson County, Colorado",32.5,08,059,2017
"Mineral County, Colorado",-666666666.0,08,079,2017
"Ouray County, Colorado",-666666666.0,08,091,2017
"Rio Blanco County, Colorado",-666666666.0,08,103,2017
"Sedgwick County, Colorado",48.0,08,115,2017
"Weld County, Colorado",33.6,08,123,2017
"New Haven County, Connecticut",35.5,09,009,2017
"Litchfield County, Connecticut",48.7,09,005,2017
"Hartford County, Connecticut",32.1,09,003,2017
"Windham County, Connecticut",21.9,09,015,2017
"New London County, Connecticut",32.7,09,011,2017
"Middlesex County, Connecticut",43.4,09,007,2017
"Tolland County, Connecticut",52.1,09,013,2017
"Fairfield County, Connecticut",39.3,09,001,2017
"Santa Rosa County, Florida",50.1,12,113,2017
"Broomfield County, Colorado",30.2,08,014,2017
"New Castle County, Delaware",41.1,10,003,2017
"Sussex County, Delaware",32.8,10,005,2017
"Kent County, Delaware",49.2,10,001,2017
"Manatee County, Florida",52.5,12,081,2017
"Citrus County, Florida",47.9,12,017,2017
"Levy County, Florida",19.5,12,075,2017
"Baker County, Florida",46.8,12,003,2017
"Volusia County, Florida",43.0,12,127,2017
"Leon County, Florida",39.2,12,073,2017
"Broward County, Florida",39.0,12,011,2017
"Madison County, Florida",36.4,12,079,2017
"Monroe County, Florida",47.0,12,087,2017
"Escambia County, Florida",42.0,12,033,2017
"Hernando County, Florida",32.5,12,053,2017
"Hillsborough County, Florida",35.7,12,057,2017
"Okaloosa County, Florida",28.8,12,091,2017
"Taylor County, Florida",61.0,12,123,2017
"Wakulla County, Florida",52.5,12,129,2017
"Washington County, Florida",46.9,12,133,2017
"Duval County, Florida",40.6,12,031,2017
"Bradford County, Florida",44.9,12,007,2017
"Brevard County, Florida",45.7,12,009,2017
"Clay County, Florida",56.9,12,019,2017
"Lafayette County, Florida",-666666666.0,12,067,2017
"Lake County, Florida",47.1,12,069,2017
"Nassau County, Florida",54.3,12,089,2017
"Pinellas County, Florida",45.1,12,103,2017
"Polk County, Florida",45.5,12,105,2017
"St. Lucie County, Florida",31.0,12,111,2017
"Glades County, Florida",26.9,12,043,2017
"Hendry County, Florida",32.9,12,051,2017
"Indian River County, Florida",56.3,12,061,2017
"Jackson County, Florida",47.9,12,063,2017
"Palm Beach County, Florida",39.8,12,099,2017
"St. Johns County, Florida",46.6,12,109,2017
"Seminole County, Florida",36.7,12,117,2017
"Miami-Dade County, Florida",38.9,12,086,2017
"Bay County, Florida",28.9,12,005,2017
"Flagler County, Florida",50.1,12,035,2017
"Franklin County, Florida",35.8,12,037,2017
"Gulf County, Florida",42.0,12,045,2017
"Hamilton County, Florida",54.1,12,047,2017
"Liberty County, Florida",57.5,12,077,2017
"Osceola County, Florida",27.1,12,097,2017
"Sumter County, Florida",37.7,12,119,2017
"Walton County, Florida",51.5,12,131,2017
"Gadsden County, Florida",43.8,12,039,2017
"Holmes County, Florida",61.2,12,059,2017
"Jefferson County, Florida",58.1,12,065,2017
"Lee County, Florida",45.5,12,071,2017
"Marion County, Florida",47.4,12,083,2017
"Hardee County, Florida",32.6,12,049,2017
"Collier County, Florida",20.1,12,021,2017
"Okeechobee County, Florida",23.8,12,093,2017
"Orange County, Florida",38.7,12,095,2017
"Alachua County, Florida",46.9,12,001,2017
"District of Columbia, District of Columbia",38.4,11,001,2017
"Pasco County, Florida",40.9,12,101,2017
"Gilchrist County, Florida",65.7,12,041,2017
"Highlands County, Florida",36.4,12,055,2017
"Suwannee County, Florida",65.1,12,121,2017
"DeSoto County, Florida",43.7,12,027,2017
"Calhoun County, Florida",55.4,12,013,2017
"Charlotte County, Florida",53.1,12,015,2017
"Columbia County, Florida",49.8,12,023,2017
"Dixie County, Florida",17.7,12,029,2017
"Martin County, Florida",31.8,12,085,2017
"Putnam County, Florida",56.6,12,107,2017
"Sarasota County, Florida",46.4,12,115,2017
"Union County, Florida",60.6,12,125,2017
"Clay County, Georgia",-666666666.0,13,061,2017
"Echols County, Georgia",42.5,13,101,2017
"Glynn County, Georgia",40.4,13,127,2017
"DeKalb County, Georgia",29.9,13,089,2017
"Haralson County, Georgia",28.7,13,143,2017
"Lincoln County, Georgia",-666666666.0,13,181,2017
"Jackson County, Georgia",51.0,13,157,2017
"Jefferson County, Georgia",21.3,13,163,2017
"Jones County, Georgia",26.5,13,169,2017
"Murray County, Georgia",51.6,13,213,2017
"Muscogee County, Georgia",27.4,13,215,2017
"Pulaski County, Georgia",-666666666.0,13,235,2017
"Rabun County, Georgia",31.6,13,241,2017
"Stewart County, Georgia",-666666666.0,13,259,2017
"Towns County, Georgia",52.5,13,281,2017
"Treutlen County, Georgia",-666666666.0,13,283,2017
"Turner County, Georgia",-666666666.0,13,287,2017
"Irwin County, Georgia",-666666666.0,13,155,2017
"Atkinson County, Georgia",7.5,13,003,2017
"Appling County, Georgia",17.0,13,001,2017
"Bacon County, Georgia",-666666666.0,13,005,2017
"Brantley County, Georgia",-666666666.0,13,025,2017
"Whitfield County, Georgia",21.5,13,313,2017
"Calhoun County, Georgia",-666666666.0,13,037,2017
"Macon County, Georgia",51.7,13,193,2017
"Troup County, Georgia",33.2,13,285,2017
"Bibb County, Georgia",50.5,13,021,2017
"Harris County, Georgia",-666666666.0,13,145,2017
"Marion County, Georgia",-666666666.0,13,197,2017
"Schley County, Georgia",-666666666.0,13,249,2017
"Worth County, Georgia",34.5,13,321,2017
"Bleckley County, Georgia",-666666666.0,13,023,2017
"Dooly County, Georgia",-666666666.0,13,093,2017
"Evans County, Georgia",-666666666.0,13,109,2017
"Franklin County, Georgia",-666666666.0,13,119,2017
"Webster County, Georgia",-666666666.0,13,307,2017
"Effingham County, Georgia",51.8,13,103,2017
"Lamar County, Georgia",-666666666.0,13,171,2017
"Glascock County, Georgia",12.9,13,125,2017
"Emanuel County, Georgia",-666666666.0,13,107,2017
"Quitman County, Georgia",-666666666.0,13,239,2017
"Chatham County, Georgia",41.8,13,051,2017
"Liberty County, Georgia",28.3,13,179,2017
"Jasper County, Georgia",-666666666.0,13,159,2017
"Johnson County, Georgia",-666666666.0,13,167,2017
"Lanier County, Georgia",-666666666.0,13,173,2017
"Madison County, Georgia",64.1,13,195,2017
"Mitchell County, Georgia",56.1,13,205,2017
"Seminole County, Georgia",-666666666.0,13,253,2017
"Tift County, Georgia",-666666666.0,13,277,2017
"Twiggs County, Georgia",-666666666.0,13,289,2017
"Polk County, Georgia",26.3,13,233,2017
"Talbot County, Georgia",-666666666.0,13,263,2017
"Taylor County, Georgia",-666666666.0,13,269,2017
"Terrell County, Georgia",13.8,13,273,2017
"Thomas County, Georgia",47.1,13,275,2017
"Toombs County, Georgia",-666666666.0,13,279,2017
"Wilkinson County, Georgia",63.3,13,319,2017
"Ben Hill County, Georgia",-666666666.0,13,017,2017
"Burke County, Georgia",-666666666.0,13,033,2017
"Catoosa County, Georgia",62.5,13,047,2017
"Chattahoochee County, Georgia",19.5,13,053,2017
"Chattooga County, Georgia",-666666666.0,13,055,2017
"Columbia County, Georgia",32.2,13,073,2017
"Decatur County, Georgia",45.0,13,087,2017
"Floyd County, Georgia",15.9,13,115,2017
"Forsyth County, Georgia",36.3,13,117,2017
"Habersham County, Georgia",63.2,13,137,2017
"Hart County, Georgia",-666666666.0,13,147,2017
"Lowndes County, Georgia",50.2,13,185,2017
"McIntosh County, Georgia",-666666666.0,13,191,2017
"Meriwether County, Georgia",-666666666.0,13,199,2017
"Monroe County, Georgia",35.7,13,207,2017
"Putnam County, Georgia",-666666666.0,13,237,2017
"Sumter County, Georgia",25.2,13,261,2017
"Taliaferro County, Georgia",-666666666.0,13,265,2017
"Warren County, Georgia",-666666666.0,13,301,2017
"Baker County, Georgia",-666666666.0,13,007,2017
"Bryan County, Georgia",44.4,13,029,2017
"Butts County, Georgia",40.5,13,035,2017
"Candler County, Georgia",53.2,13,043,2017
"Camden County, Georgia",23.7,13,039,2017
"Carroll County, Georgia",46.6,13,045,2017
"Crawford County, Georgia",-666666666.0,13,079,2017
"Early County, Georgia",-666666666.0,13,099,2017
"Crisp County, Georgia",-666666666.0,13,081,2017
"Coffee County, Georgia",34.5,13,069,2017
"Coweta County, Georgia",43.8,13,077,2017
"Cobb County, Georgia",36.9,13,067,2017
"Gilmer County, Georgia",21.1,13,123,2017
"Dade County, Georgia",5.8,13,083,2017
"Walton County, Georgia",70.1,13,297,2017
"Wilkes County, Georgia",-666666666.0,13,317,2017
"Brooks County, Georgia",-666666666.0,13,027,2017
"Dodge County, Georgia",-666666666.0,13,091,2017
"Gordon County, Georgia",44.5,13,129,2017
"Elbert County, Georgia",-666666666.0,13,105,2017
"Cherokee County, Georgia",25.8,13,057,2017
"Fayette County, Georgia",45.9,13,113,2017
"Jenkins County, Georgia",21.3,13,165,2017
"Lee County, Georgia",-666666666.0,13,177,2017
"Newton County, Georgia",59.3,13,217,2017
"Pickens County, Georgia",53.4,13,227,2017
"Greene County, Georgia",65.1,13,133,2017
"Colquitt County, Georgia",51.1,13,071,2017
"Cook County, Georgia",48.7,13,075,2017
"Dawson County, Georgia",-666666666.0,13,085,2017
"Hancock County, Georgia",-666666666.0,13,141,2017
"Clayton County, Georgia",27.1,13,063,2017
"Fulton County, Georgia",36.1,13,121,2017
"Hall County, Georgia",49.3,13,139,2017
"Lumpkin County, Georgia",69.0,13,187,2017
"McDuffie County, Georgia",-666666666.0,13,189,2017
"Miller County, Georgia",39.1,13,201,2017
"Morgan County, Georgia",51.5,13,211,2017
"Heard County, Georgia",62.8,13,149,2017
"Oconee County, Georgia",55.3,13,219,2017
"Dougherty County, Georgia",44.3,13,095,2017
"Fannin County, Georgia",37.0,13,111,2017
"Henry County, Georgia",56.2,13,151,2017
"Houston County, Georgia",49.5,13,153,2017
"Laurens County, Georgia",53.2,13,175,2017
"Long County, Georgia",30.6,13,183,2017
"Spalding County, Georgia",49.2,13,255,2017
"Stephens County, Georgia",-666666666.0,13,257,2017
"Telfair County, Georgia",-666666666.0,13,271,2017
"Union County, Georgia",49.4,13,291,2017
"Upson County, Georgia",51.8,13,293,2017
"Washington County, Georgia",-666666666.0,13,303,2017
"White County, Georgia",48.4,13,311,2017
"Peach County, Georgia",-666666666.0,13,225,2017
"Paulding County, Georgia",53.0,13,223,2017
"Pierce County, Georgia",55.5,13,229,2017
"Pike County, Georgia",-666666666.0,13,231,2017
"Richmond County, Georgia",53.0,13,245,2017
"Screven County, Georgia",29.6,13,251,2017
"Tattnall County, Georgia",45.5,13,267,2017
"Berrien County, Georgia",38.6,13,019,2017
"Walker County, Georgia",22.8,13,295,2017
"Gwinnett County, Georgia",32.4,13,135,2017
"Barrow County, Georgia",17.8,13,013,2017
"Charlton County, Georgia",16.5,13,049,2017
"Clinch County, Georgia",15.0,13,065,2017
"Bartow County, Georgia",33.7,13,015,2017
"Douglas County, Georgia",45.7,13,097,2017
"Grady County, Georgia",56.9,13,131,2017
"Jeff Davis County, Georgia",-666666666.0,13,161,2017
"Montgomery County, Georgia",20.0,13,209,2017
"Oglethorpe County, Georgia",56.5,13,221,2017
"Randolph County, Georgia",-666666666.0,13,243,2017
"Rockdale County, Georgia",20.6,13,247,2017
"Ware County, Georgia",32.9,13,299,2017
"Wayne County, Georgia",36.6,13,305,2017
"Wheeler County, Georgia",-666666666.0,13,309,2017
"Wilcox County, Georgia",13.9,13,315,2017
"Baldwin County, Georgia",34.5,13,009,2017
"Banks County, Georgia",43.5,13,011,2017
"Bulloch County, Georgia",46.2,13,031,2017
"Clarke County, Georgia",56.3,13,059,2017
"Hawaii County, Hawaii",46.8,15,001,2017
"Honolulu County, Hawaii",40.1,15,003,2017
"Maui County, Hawaii",48.4,15,009,2017
"Kauai County, Hawaii",52.4,15,007,2017
"Kalawao County, Hawaii",-666666666.0,15,005,2017
"Oneida County, Idaho",54.9,16,071,2017
"Cassia County, Idaho",43.8,16,031,2017
"Gem County, Idaho",57.5,16,045,2017
"Lincoln County, Idaho",73.2,16,063,2017
"Valley County, Idaho",50.5,16,085,2017
"Adams County, Idaho",70.9,16,003,2017
"Franklin County, Idaho",53.6,16,041,2017
"Nez Perce County, Idaho",26.9,16,069,2017
"Jerome County, Idaho",41.5,16,053,2017
"Kootenai County, Idaho",36.8,16,055,2017
"Lewis County, Idaho",25.5,16,061,2017
"Minidoka County, Idaho",42.0,16,067,2017
"Twin Falls County, Idaho",30.3,16,083,2017
"Owyhee County, Idaho",29.0,16,073,2017
"Blaine County, Idaho",-666666666.0,16,013,2017
"Boise County, Idaho",55.5,16,015,2017
"Boundary County, Idaho",34.2,16,021,2017
"Butte County, Idaho",-666666666.0,16,023,2017
"Caribou County, Idaho",45.5,16,029,2017
"Gooding County, Idaho",41.7,16,047,2017
"Ada County, Idaho",42.1,16,001,2017
"Bannock County, Idaho",28.0,16,005,2017
"Bear Lake County, Idaho",-666666666.0,16,007,2017
"Bingham County, Idaho",26.8,16,011,2017
"Bonneville County, Idaho",37.6,16,019,2017
"Camas County, Idaho",-666666666.0,16,025,2017
"Canyon County, Idaho",28.7,16,027,2017
"Clearwater County, Idaho",28.8,16,035,2017
"Jefferson County, Idaho",51.0,16,051,2017
"Latah County, Idaho",24.1,16,057,2017
"Custer County, Idaho",69.4,16,037,2017
"Lemhi County, Idaho",57.9,16,059,2017
"Payette County, Idaho",42.4,16,075,2017
"Benewah County, Idaho",28.7,16,009,2017
"Bonner County, Idaho",44.3,16,017,2017
"Clark County, Idaho",18.6,16,033,2017
"Elmore County, Idaho",31.9,16,039,2017
"Fremont County, Idaho",44.0,16,043,2017
"Madison County, Idaho",-666666666.0,16,065,2017
"Shoshone County, Idaho",48.3,16,079,2017
"Idaho County, Idaho",27.5,16,049,2017
"Teton County, Idaho",32.3,16,081,2017
"Power County, Idaho",24.9,16,077,2017
"Washington County, Idaho",50.6,16,087,2017
"Hancock County, Illinois",-666666666.0,17,067,2017
"Madison County, Illinois",40.9,17,119,2017
"Grundy County, Illinois",58.2,17,063,2017
"Kankakee County, Illinois",25.8,17,091,2017
"Mercer County, Illinois",51.5,17,131,2017
"DuPage County, Illinois",35.7,17,043,2017
"Sangamon County, Illinois",54.4,17,167,2017
"Alexander County, Illinois",13.3,17,003,2017
"Menard County, Illinois",-666666666.0,17,129,2017
"Randolph County, Illinois",68.1,17,157,2017
"Morgan County, Illinois",22.4,17,137,2017
"Cook County, Illinois",37.2,17,031,2017
"Ogle County, Illinois",60.1,17,141,2017
"Macon County, Illinois",27.3,17,115,2017
"Stephenson County, Illinois",31.5,17,177,2017
"Wayne County, Illinois",49.5,17,191,2017
"White County, Illinois",54.2,17,193,2017
"Woodford County, Illinois",50.9,17,203,2017
"Franklin County, Illinois",61.3,17,055,2017
"Henderson County, Illinois",-666666666.0,17,071,2017
"McDonough County, Illinois",33.8,17,109,2017
"McHenry County, Illinois",43.3,17,111,2017
"McLean County, Illinois",27.5,17,113,2017
"Moultrie County, Illinois",45.6,17,139,2017
"Perry County, Illinois",47.1,17,145,2017
"Pike County, Illinois",8.3,17,149,2017
"Pope County, Illinois",-666666666.0,17,151,2017
"Rock Island County, Illinois",40.2,17,161,2017
"St. Clair County, Illinois",45.1,17,163,2017
"Shelby County, Illinois",47.2,17,173,2017
"Wabash County, Illinois",-666666666.0,17,185,2017
"Champaign County, Illinois",35.5,17,019,2017
"Calhoun County, Illinois",60.6,17,013,2017
"Cumberland County, Illinois",60.8,17,035,2017
"Ford County, Illinois",62.4,17,053,2017
"Jo Daviess County, Illinois",86.0,17,085,2017
"Kane County, Illinois",35.6,17,089,2017
"Kendall County, Illinois",57.8,17,093,2017
"Lawrence County, Illinois",35.1,17,101,2017
"Brown County, Illinois",-666666666.0,17,009,2017
"Marion County, Illinois",49.5,17,121,2017
"Marshall County, Illinois",43.9,17,123,2017
"Mason County, Illinois",59.5,17,125,2017
"Iroquois County, Illinois",-666666666.0,17,075,2017
"Christian County, Illinois",51.2,17,021,2017
"Clay County, Illinois",67.4,17,025,2017
"Gallatin County, Illinois",6.8,17,059,2017
"Jackson County, Illinois",28.5,17,077,2017
"Monroe County, Illinois",-666666666.0,17,133,2017
"Peoria County, Illinois",27.7,17,143,2017
"Union County, Illinois",60.1,17,181,2017
"Winnebago County, Illinois",33.2,17,201,2017
"Piatt County, Illinois",-666666666.0,17,147,2017
"Pulaski County, Illinois",38.8,17,153,2017
"Schuyler County, Illinois",-666666666.0,17,169,2017
"Stark County, Illinois",-666666666.0,17,175,2017
"Edgar County, Illinois",-666666666.0,17,045,2017
"Bond County, Illinois",25.6,17,005,2017
"Boone County, Illinois",13.3,17,007,2017
"Bureau County, Illinois",31.3,17,011,2017
"Carroll County, Illinois",51.6,17,015,2017
"Coles County, Illinois",42.8,17,029,2017
"Crawford County, Illinois",52.0,17,033,2017
"Jersey County, Illinois",-666666666.0,17,083,2017
"Putnam County, Illinois",-666666666.0,17,155,2017
"De Witt County, Illinois",54.5,17,039,2017
"Fayette County, Illinois",57.6,17,051,2017
"Lee County, Illinois",53.2,17,103,2017
"Logan County, Illinois",43.7,17,107,2017
"Macoupin County, Illinois",53.5,17,117,2017
"Richland County, Illinois",58.0,17,159,2017
"Saline County, Illinois",71.3,17,165,2017
"Washington County, Illinois",6.4,17,189,2017
"Montgomery County, Illinois",29.6,17,135,2017
"Whiteside County, Illinois",67.3,17,195,2017
