NAME,B19113D_001E,state,county,year
"Okanogan County, Washington",103661.0,53,047,2013
"Pacific County, Washington",30924.0,53,049,2013
"Pend Oreille County, Washington",-666666666.0,53,051,2013
"Pierce County, Washington",64721.0,53,053,2013
"San Juan County, Washington",66250.0,53,055,2013
"Skagit County, Washington",58958.0,53,057,2013
"Skamania County, Washington",83472.0,53,059,2013
"Snohomish County, Washington",85631.0,53,061,2013
"Spokane County, Washington",45979.0,53,063,2013
"Stevens County, Washington",143478.0,53,065,2013
"Thurston County, Washington",74756.0,53,067,2013
"Wahkiakum County, Washington",-666666666.0,53,069,2013
"Walla Walla County, Washington",115000.0,53,071,2013
"Whatcom County, Washington",62094.0,53,073,2013
"Whitman County, Washington",31406.0,53,075,2013
"Yakima County, Washington",70250.0,53,077,2013
"Barbour County, West Virginia",-666666666.0,54,001,2013
"Berkeley County, West Virginia",86458.0,54,003,2013
"Boone County, West Virginia",-666666666.0,54,005,2013
"Braxton County, West Virginia",-666666666.0,54,007,2013
"Brooke County, West Virginia",-666666666.0,54,009,2013
"Cabell County, West Virginia",92619.0,54,011,2013
"Calhoun County, West Virginia",-666666666.0,54,013,2013
"Clay County, West Virginia",-666666666.0,54,015,2013
"Doddridge County, West Virginia",-666666666.0,54,017,2013
"Fayette County, West Virginia",-666666666.0,54,019,2013
"Gilmer County, West Virginia",-666666666.0,54,021,2013
"Grant County, West Virginia",-666666666.0,54,023,2013
"Greenbrier County, West Virginia",-666666666.0,54,025,2013
"Hampshire County, West Virginia",-666666666.0,54,027,2013
"Hancock County, West Virginia",-666666666.0,54,029,2013
"Hardy County, West Virginia",-666666666.0,54,031,2013
"Harrison County, West Virginia",43007.0,54,033,2013
"Jackson County, West Virginia",-666666666.0,54,035,2013
"Jefferson County, West Virginia",79375.0,54,037,2013
"Kanawha County, West Virginia",150000.0,54,039,2013
"Lewis County, West Virginia",49107.0,54,041,2013
"Lincoln County, West Virginia",-666666666.0,54,043,2013
"Logan County, West Virginia",114464.0,54,045,2013
"McDowell County, West Virginia",-666666666.0,54,047,2013
"Marion County, West Virginia",41875.0,54,049,2013
"Marshall County, West Virginia",-666666666.0,54,051,2013
"Mason County, West Virginia",-666666666.0,54,053,2013
"Mercer County, West Virginia",77222.0,54,055,2013
"Mineral County, West Virginia",-666666666.0,54,057,2013
"Mingo County, West Virginia",-666666666.0,54,059,2013
"Monongalia County, West Virginia",79243.0,54,061,2013
"Monroe County, West Virginia",-666666666.0,54,063,2013
"Morgan County, West Virginia",121094.0,54,065,2013
"Nicholas County, West Virginia",-666666666.0,54,067,2013
"Ohio County, West Virginia",150909.0,54,069,2013
"Pendleton County, West Virginia",-666666666.0,54,071,2013
"Autauga County, Alabama",105625.0,01,001,2012
"Baldwin County, Alabama",54704.0,01,003,2012
"Barbour County, Alabama",37450.0,01,005,2012
"Bibb County, Alabama",-666666666.0,01,007,2012
"Blount County, Alabama",31765.0,01,009,2012
"Bullock County, Alabama",-666666666.0,01,011,2012
"Butler County, Alabama",29766.0,01,013,2012
"Calhoun County, Alabama",53500.0,01,015,2012
"Chambers County, Alabama",31818.0,01,017,2012
"Cherokee County, Alabama",11917.0,01,019,2012
"Chilton County, Alabama",24750.0,01,021,2012
"Choctaw County, Alabama",-666666666.0,01,023,2012
"Clarke County, Alabama",73250.0,01,025,2012
"Clay County, Alabama",-666666666.0,01,027,2012
"Cleburne County, Alabama",-666666666.0,01,029,2012
"Coffee County, Alabama",76023.0,01,031,2012
"Colbert County, Alabama",86369.0,01,033,2012
"Conecuh County, Alabama",-666666666.0,01,035,2012
"Coosa County, Alabama",-666666666.0,01,037,2012
"Covington County, Alabama",63125.0,01,039,2012
"Crenshaw County, Alabama",58587.0,01,041,2012
"Cullman County, Alabama",41307.0,01,043,2012
"Dale County, Alabama",82750.0,01,045,2012
"Dallas County, Alabama",96250.0,01,047,2012
"DeKalb County, Alabama",32750.0,01,049,2012
"Elmore County, Alabama",82643.0,01,051,2012
"Escambia County, Alabama",-666666666.0,01,053,2012
"Etowah County, Alabama",127321.0,01,055,2012
"Fayette County, Alabama",-666666666.0,01,057,2012
"Franklin County, Alabama",-666666666.0,01,059,2012
"Geneva County, Alabama",-666666666.0,01,061,2012
"Greene County, Alabama",-666666666.0,01,063,2012
"Hale County, Alabama",-666666666.0,01,065,2012
"Henry County, Alabama",60915.0,01,067,2012
"Houston County, Alabama",46750.0,01,069,2012
"Jackson County, Alabama",84145.0,01,071,2012
"Jefferson County, Alabama",64704.0,01,073,2012
"Lamar County, Alabama",-666666666.0,01,075,2012
"Lauderdale County, Alabama",37386.0,01,077,2012
"Lawrence County, Alabama",26071.0,01,079,2012
"Lee County, Alabama",50294.0,01,081,2012
"Limestone County, Alabama",95156.0,01,083,2012
"Lowndes County, Alabama",-666666666.0,01,085,2012
"Macon County, Alabama",-666666666.0,01,087,2012
"Madison County, Alabama",89129.0,01,089,2012
"Marengo County, Alabama",-666666666.0,01,091,2012
"Logan County, Colorado",-666666666.0,08,075,2012
"Mesa County, Colorado",116908.0,08,077,2012
"Mineral County, Colorado",-666666666.0,08,079,2012
"Moffat County, Colorado",29833.0,08,081,2012
"Montezuma County, Colorado",46250.0,08,083,2012
"Montrose County, Colorado",105068.0,08,085,2012
"Morgan County, Colorado",-666666666.0,08,087,2012
"Otero County, Colorado",36493.0,08,089,2012
"Ouray County, Colorado",65000.0,08,091,2012
"Park County, Colorado",-666666666.0,08,093,2012
"Phillips County, Colorado",-666666666.0,08,095,2012
"Pitkin County, Colorado",-666666666.0,08,097,2012
"Prowers County, Colorado",-666666666.0,08,099,2012
"Pueblo County, Colorado",51250.0,08,101,2012
"Rio Blanco County, Colorado",-666666666.0,08,103,2012
"Rio Grande County, Colorado",-666666666.0,08,105,2012
"Routt County, Colorado",-666666666.0,08,107,2012
"Saguache County, Colorado",-666666666.0,08,109,2012
"San Juan County, Colorado",-666666666.0,08,111,2012
"San Miguel County, Colorado",250001.0,08,113,2012
"Sedgwick County, Colorado",-666666666.0,08,115,2012
"Summit County, Colorado",2499.0,08,117,2012
"Teller County, Colorado",67422.0,08,119,2012
"Washington County, Colorado",-666666666.0,08,121,2012
"Weld County, Colorado",109185.0,08,123,2012
"Yuma County, Colorado",-666666666.0,08,125,2012
"Fairfield County, Connecticut",115716.0,09,001,2012
"Hartford County, Connecticut",87573.0,09,003,2012
"Litchfield County, Connecticut",95096.0,09,005,2012
"Middlesex County, Connecticut",86250.0,09,007,2012
"New Haven County, Connecticut",92120.0,09,009,2012
"New London County, Connecticut",77955.0,09,011,2012
"Tolland County, Connecticut",102390.0,09,013,2012
"Windham County, Connecticut",71719.0,09,015,2012
"Kent County, Delaware",64935.0,10,001,2012
"New Castle County, Delaware",103427.0,10,003,2012
"Sussex County, Delaware",66563.0,10,005,2012
"District of Columbia, District of Columbia",117067.0,11,001,2012
"Alachua County, Florida",56320.0,12,001,2012
"Baker County, Florida",120313.0,12,003,2012
"Bay County, Florida",46473.0,12,005,2012
"Bradford County, Florida",-666666666.0,12,007,2012
"Brevard County, Florida",68027.0,12,009,2012
"Broward County, Florida",68832.0,12,011,2012
"Calhoun County, Florida",-666666666.0,12,013,2012
"Charlotte County, Florida",85650.0,12,015,2012
"Citrus County, Florida",66940.0,12,017,2012
"Clay County, Florida",78828.0,12,019,2012
"Collier County, Florida",56188.0,12,021,2012
"Columbia County, Florida",90188.0,12,023,2012
"DeSoto County, Florida",62813.0,12,027,2012
"Dixie County, Florida",-666666666.0,12,029,2012
"Duval County, Florida",71683.0,12,031,2012
"Escambia County, Florida",49575.0,12,033,2012
"Flagler County, Florida",60338.0,12,035,2012
"Franklin County, Florida",-666666666.0,12,037,2012
"Gadsden County, Florida",42361.0,12,039,2012
"Gilchrist County, Florida",104844.0,12,041,2012
"Glades County, Florida",78977.0,12,043,2012
"Gulf County, Florida",-666666666.0,12,045,2012
"Hamilton County, Florida",-666666666.0,12,047,2012
"Hardee County, Florida",13333.0,12,049,2012
"Hendry County, Florida",7321.0,12,051,2012
"Hernando County, Florida",50500.0,12,053,2012
"Highlands County, Florida",91346.0,12,055,2012
"Hillsborough County, Florida",76303.0,12,057,2012
"Holmes County, Florida",-666666666.0,12,059,2012
"Indian River County, Florida",81723.0,12,061,2012
"Jackson County, Florida",29464.0,12,063,2012
"Jefferson County, Florida",-666666666.0,12,065,2012
"Lafayette County, Florida",-666666666.0,12,067,2012
"Lake County, Florida",60417.0,12,069,2012
"Lee County, Florida",63587.0,12,071,2012
"Leon County, Florida",75833.0,12,073,2012
"Levy County, Florida",12813.0,12,075,2012
"Liberty County, Florida",-666666666.0,12,077,2012
"Madison County, Florida",-666666666.0,12,079,2012
"Manatee County, Florida",71694.0,12,081,2012
"Marion County, Florida",55781.0,12,083,2012
"Martin County, Florida",54868.0,12,085,2012
"Miami-Dade County, Florida",70401.0,12,086,2012
"Monroe County, Florida",76302.0,12,087,2012
"Nassau County, Florida",110469.0,12,089,2012
"Okaloosa County, Florida",57568.0,12,091,2012
"Okeechobee County, Florida",100625.0,12,093,2012
"Orange County, Florida",62360.0,12,095,2012
"Osceola County, Florida",55114.0,12,097,2012
"Palm Beach County, Florida",76442.0,12,099,2012
"Pasco County, Florida",75042.0,12,101,2012
"Pinellas County, Florida",62209.0,12,103,2012
"Polk County, Florida",68214.0,12,105,2012
"Putnam County, Florida",2499.0,12,107,2012
"St. Johns County, Florida",84554.0,12,109,2012
"St. Lucie County, Florida",49034.0,12,111,2012
"Santa Rosa County, Florida",54028.0,12,113,2012
"Sarasota County, Florida",59565.0,12,115,2012
"Seminole County, Florida",83261.0,12,117,2012
"Sumter County, Florida",50833.0,12,119,2012
"Suwannee County, Florida",47083.0,12,121,2012
"Taylor County, Florida",250001.0,12,123,2012
"Union County, Florida",60179.0,12,125,2012
"Volusia County, Florida",63800.0,12,127,2012
"Wakulla County, Florida",30000.0,12,129,2012
"Walton County, Florida",91607.0,12,131,2012
"Washington County, Florida",65903.0,12,133,2012
"Appling County, Georgia",57054.0,13,001,2012
"Atkinson County, Georgia",-666666666.0,13,003,2012
"Bacon County, Georgia",-666666666.0,13,005,2012
"Baker County, Georgia",-666666666.0,13,007,2012
"Baldwin County, Georgia",35781.0,13,009,2012
"Banks County, Georgia",-666666666.0,13,011,2012
"Barrow County, Georgia",63167.0,13,013,2012
"Bartow County, Georgia",54896.0,13,015,2012
"Ben Hill County, Georgia",-666666666.0,13,017,2012
"Berrien County, Georgia",-666666666.0,13,019,2012
"Bibb County, Georgia",63000.0,13,021,2012
"Bleckley County, Georgia",-666666666.0,13,023,2012
"Brantley County, Georgia",-666666666.0,13,025,2012
"Brooks County, Georgia",21979.0,13,027,2012
"Bryan County, Georgia",128793.0,13,029,2012
"Bulloch County, Georgia",27128.0,13,031,2012
"Burke County, Georgia",-666666666.0,13,033,2012
"Butts County, Georgia",-666666666.0,13,035,2012
"Calhoun County, Georgia",-666666666.0,13,037,2012
"Camden County, Georgia",60050.0,13,039,2012
"Candler County, Georgia",88633.0,13,043,2012
"Carroll County, Georgia",37849.0,13,045,2012
"Catoosa County, Georgia",51803.0,13,047,2012
"Charlton County, Georgia",-666666666.0,13,049,2012
"Chatham County, Georgia",51755.0,13,051,2012
"Chattahoochee County, Georgia",19750.0,13,053,2012
"Chattooga County, Georgia",36875.0,13,055,2012
"Cherokee County, Georgia",61310.0,13,057,2012
"Clarke County, Georgia",48314.0,13,059,2012
"Clay County, Georgia",-666666666.0,13,061,2012
"Clayton County, Georgia",55245.0,13,063,2012
"Clinch County, Georgia",-666666666.0,13,065,2012
"Cobb County, Georgia",89535.0,13,067,2012
"Coffee County, Georgia",-666666666.0,13,069,2012
"Colquitt County, Georgia",74667.0,13,071,2012
"Columbia County, Georgia",83178.0,13,073,2012
"Cook County, Georgia",-666666666.0,13,075,2012
"Coweta County, Georgia",73846.0,13,077,2012
"Crawford County, Georgia",2499.0,13,079,2012
"Crisp County, Georgia",8938.0,13,081,2012
"Dade County, Georgia",32188.0,13,083,2012
"Dawson County, Georgia",73750.0,13,085,2012
"Decatur County, Georgia",-666666666.0,13,087,2012
"DeKalb County, Georgia",58978.0,13,089,2012
"Dodge County, Georgia",-666666666.0,13,091,2012
"Dooly County, Georgia",2499.0,13,093,2012
"Dougherty County, Georgia",42132.0,13,095,2012
"Douglas County, Georgia",60914.0,13,097,2012
"Early County, Georgia",-666666666.0,13,099,2012
"Echols County, Georgia",-666666666.0,13,101,2012
"Effingham County, Georgia",81453.0,13,103,2012
"Elbert County, Georgia",-666666666.0,13,105,2012
"Emanuel County, Georgia",250001.0,13,107,2012
"Evans County, Georgia",-666666666.0,13,109,2012
"Fannin County, Georgia",-666666666.0,13,111,2012
"Fayette County, Georgia",79471.0,13,113,2012
"Floyd County, Georgia",52316.0,13,115,2012
"Forsyth County, Georgia",116389.0,13,117,2012
"Franklin County, Georgia",133750.0,13,119,2012
"Fulton County, Georgia",96171.0,13,121,2012
"Gilmer County, Georgia",-666666666.0,13,123,2012
"Glascock County, Georgia",-666666666.0,13,125,2012
"Glynn County, Georgia",76250.0,13,127,2012
"Gordon County, Georgia",65972.0,13,129,2012
"Grady County, Georgia",-666666666.0,13,131,2012
"Greene County, Georgia",-666666666.0,13,133,2012
"Gwinnett County, Georgia",61333.0,13,135,2012
"Habersham County, Georgia",63261.0,13,137,2012
"Hall County, Georgia",54375.0,13,139,2012
"Hancock County, Georgia",-666666666.0,13,141,2012
"Haralson County, Georgia",27273.0,13,143,2012
"Harris County, Georgia",150333.0,13,145,2012
"Hart County, Georgia",-666666666.0,13,147,2012
"Heard County, Georgia",-666666666.0,13,149,2012
"Henry County, Georgia",61250.0,13,151,2012
"Houston County, Georgia",53839.0,13,153,2012
"Irwin County, Georgia",-666666666.0,13,155,2012
"Jackson County, Georgia",81927.0,13,157,2012
"Jasper County, Georgia",-666666666.0,13,159,2012
"Jeff Davis County, Georgia",-666666666.0,13,161,2012
"Jefferson County, Georgia",-666666666.0,13,163,2012
"Jenkins County, Georgia",-666666666.0,13,165,2012
"Johnson County, Georgia",-666666666.0,13,167,2012
"Jones County, Georgia",100500.0,13,169,2012
"Lamar County, Georgia",-666666666.0,13,171,2012
"Lanier County, Georgia",250001.0,13,173,2012
"Laurens County, Georgia",84531.0,13,175,2012
"Lee County, Georgia",66719.0,13,177,2012
"Liberty County, Georgia",55781.0,13,179,2012
"Lincoln County, Georgia",-666666666.0,13,181,2012
"Long County, Georgia",-666666666.0,13,183,2012
"Lowndes County, Georgia",29867.0,13,185,2012
"Lumpkin County, Georgia",87500.0,13,187,2012
"McDuffie County, Georgia",-666666666.0,13,189,2012
"McIntosh County, Georgia",-666666666.0,13,191,2012
"Macon County, Georgia",62143.0,13,193,2012
"Madison County, Georgia",21979.0,13,195,2012
"Marion County, Georgia",44688.0,13,197,2012
"Meriwether County, Georgia",-666666666.0,13,199,2012
"Miller County, Georgia",-666666666.0,13,201,2012
"Mitchell County, Georgia",-666666666.0,13,205,2012
"Monroe County, Georgia",94412.0,13,207,2012
"Montgomery County, Georgia",42708.0,13,209,2012
"Morgan County, Georgia",87917.0,13,211,2012
"Murray County, Georgia",55417.0,13,213,2012
"Muscogee County, Georgia",68013.0,13,215,2012
"Newton County, Georgia",24333.0,13,217,2012
"Oconee County, Georgia",133625.0,13,219,2012
"Oglethorpe County, Georgia",93750.0,13,221,2012
"Paulding County, Georgia",60457.0,13,223,2012
"Peach County, Georgia",46852.0,13,225,2012
"Pickens County, Georgia",19777.0,13,227,2012
"Pierce County, Georgia",-666666666.0,13,229,2012
"Pike County, Georgia",71705.0,13,231,2012
"Polk County, Georgia",39516.0,13,233,2012
"Pulaski County, Georgia",-666666666.0,13,235,2012
"Putnam County, Georgia",-666666666.0,13,237,2012
"Quitman County, Georgia",-666666666.0,13,239,2012
"Rabun County, Georgia",22162.0,13,241,2012
"Randolph County, Georgia",-666666666.0,13,243,2012
"Richmond County, Georgia",50795.0,13,245,2012
"Rockdale County, Georgia",61971.0,13,247,2012
"Schley County, Georgia",-666666666.0,13,249,2012
"Screven County, Georgia",-666666666.0,13,251,2012
"Seminole County, Georgia",75208.0,13,253,2012
"Spalding County, Georgia",34830.0,13,255,2012
"Stephens County, Georgia",39779.0,13,257,2012
"Stewart County, Georgia",-666666666.0,13,259,2012
"Sumter County, Georgia",34406.0,13,261,2012
"Talbot County, Georgia",2499.0,13,263,2012
"Taliaferro County, Georgia",-666666666.0,13,265,2012
"Tattnall County, Georgia",27875.0,13,267,2012
"Taylor County, Georgia",-666666666.0,13,269,2012
"Telfair County, Georgia",-666666666.0,13,271,2012
"Terrell County, Georgia",28750.0,13,273,2012
"Thomas County, Georgia",79412.0,13,275,2012
"Tift County, Georgia",70313.0,13,277,2012
"Toombs County, Georgia",-666666666.0,13,279,2012
"Marion County, Alabama",-666666666.0,01,093,2012
"Marshall County, Alabama",55469.0,01,095,2012
"Mobile County, Alabama",51169.0,01,097,2012
"Monroe County, Alabama",24706.0,01,099,2012
"Montgomery County, Alabama",73105.0,01,101,2012
"Morgan County, Alabama",105500.0,01,103,2012
"Perry County, Alabama",-666666666.0,01,105,2012
"Pickens County, Alabama",-666666666.0,01,107,2012
"Pike County, Alabama",63681.0,01,109,2012
"Randolph County, Alabama",-666666666.0,01,111,2012
"Russell County, Alabama",42130.0,01,113,2012
"St. Clair County, Alabama",105880.0,01,115,2012
"Shelby County, Alabama",82318.0,01,117,2012
"Sumter County, Alabama",73611.0,01,119,2012
"Talladega County, Alabama",228250.0,01,121,2012
"Tallapoosa County, Alabama",-666666666.0,01,123,2012
"Tuscaloosa County, Alabama",93772.0,01,125,2012
"Walker County, Alabama",105952.0,01,127,2012
"Washington County, Alabama",70455.0,01,129,2012
"Wilcox County, Alabama",-666666666.0,01,131,2012
"Winston County, Alabama",24125.0,01,133,2012
"Aleutians East Borough, Alaska",53333.0,02,013,2012
"Aleutians West Census Area, Alaska",68000.0,02,016,2012
"Anchorage Municipality, Alaska",63517.0,02,020,2012
"Bethel Census Area, Alaska",155532.0,02,050,2012
"Bristol Bay Borough, Alaska",-666666666.0,02,060,2012
"Denali Borough, Alaska",-666666666.0,02,068,2012
"Dillingham Census Area, Alaska",-666666666.0,02,070,2012
"Fairbanks North Star Borough, Alaska",84458.0,02,090,2012
"Haines Borough, Alaska",-666666666.0,02,100,2012
"Hoonah-Angoon Census Area, Alaska",-666666666.0,02,105,2012
"Juneau City and Borough, Alaska",98250.0,02,110,2012
"Kenai Peninsula Borough, Alaska",68750.0,02,122,2012
"Ketchikan Gateway Borough, Alaska",114375.0,02,130,2012
"Kodiak Island Borough, Alaska",62448.0,02,150,2012
"Lake and Peninsula Borough, Alaska",109063.0,02,164,2012
"Matanuska-Susitna Borough, Alaska",78713.0,02,170,2012
"Nome Census Area, Alaska",76417.0,02,180,2012
"North Slope Borough, Alaska",121042.0,02,185,2012
"Northwest Arctic Borough, Alaska",73750.0,02,188,2012
"Petersburg Census Area, Alaska",48750.0,02,195,2012
"Prince of Wales-Hyder Census Area, Alaska",53333.0,02,198,2012
"Sitka City and Borough, Alaska",91304.0,02,220,2012
"Skagway Municipality, Alaska",108438.0,02,230,2012
"Southeast Fairbanks Census Area, Alaska",-666666666.0,02,240,2012
"Valdez-Cordova Census Area, Alaska",65990.0,02,261,2012
"Wade Hampton Census Area, Alaska",-666666666.0,02,270,2012
"Wrangell City and Borough, Alaska",65000.0,02,275,2012
"Yakutat City and Borough, Alaska",-666666666.0,02,282,2012
"Yukon-Koyukuk Census Area, Alaska",26875.0,02,290,2012
"Apache County, Arizona",59375.0,04,001,2012
"Cochise County, Arizona",63171.0,04,003,2012
"Coconino County, Arizona",43088.0,04,005,2012
"Gila County, Arizona",71927.0,04,007,2012
"Graham County, Arizona",49853.0,04,009,2012
"Greenlee County, Arizona",-666666666.0,04,011,2012
"La Paz County, Arizona",250001.0,04,012,2012
"Maricopa County, Arizona",82333.0,04,013,2012
"Mohave County, Arizona",58958.0,04,015,2012
"Navajo County, Arizona",64954.0,04,017,2012
"Pima County, Arizona",67688.0,04,019,2012
"Pinal County, Arizona",77528.0,04,021,2012
"Santa Cruz County, Arizona",125156.0,04,023,2012
"Yavapai County, Arizona",91875.0,04,025,2012
"Yuma County, Arizona",59671.0,04,027,2012
"Arkansas County, Arkansas",45923.0,05,001,2012
"Ashley County, Arkansas",-666666666.0,05,003,2012
"Baxter County, Arkansas",63179.0,05,005,2012
"Benton County, Arkansas",73369.0,05,007,2012
"Boone County, Arkansas",101023.0,05,009,2012
"Bradley County, Arkansas",-666666666.0,05,011,2012
"Calhoun County, Arkansas",-666666666.0,05,013,2012
"Carroll County, Arkansas",-666666666.0,05,015,2012
"Chicot County, Arkansas",-666666666.0,05,017,2012
"Clark County, Arkansas",19643.0,05,019,2012
"Clay County, Arkansas",-666666666.0,05,021,2012
"Cleburne County, Arkansas",-666666666.0,05,023,2012
"Cleveland County, Arkansas",-666666666.0,05,025,2012
"Columbia County, Arkansas",131146.0,05,027,2012
"Conway County, Arkansas",-666666666.0,05,029,2012
"Craighead County, Arkansas",36429.0,05,031,2012
"Crawford County, Arkansas",40978.0,05,033,2012
"Crittenden County, Arkansas",-666666666.0,05,035,2012
"Cross County, Arkansas",56071.0,05,037,2012
"Dallas County, Arkansas",-666666666.0,05,039,2012
"Desha County, Arkansas",-666666666.0,05,041,2012
"Drew County, Arkansas",-666666666.0,05,043,2012
"Faulkner County, Arkansas",47079.0,05,045,2012
"Franklin County, Arkansas",-666666666.0,05,047,2012
"Fulton County, Arkansas",-666666666.0,05,049,2012
"Garland County, Arkansas",37281.0,05,051,2012
"Grant County, Arkansas",-666666666.0,05,053,2012
"Greene County, Arkansas",2499.0,05,055,2012
"Hempstead County, Arkansas",-666666666.0,05,057,2012
"Hot Spring County, Arkansas",-666666666.0,05,059,2012
"Howard County, Arkansas",195729.0,05,061,2012
"Independence County, Arkansas",-666666666.0,05,063,2012
"Izard County, Arkansas",-666666666.0,05,065,2012
"Jackson County, Arkansas",19250.0,05,067,2012
"Jefferson County, Arkansas",36563.0,05,069,2012
"Johnson County, Arkansas",-666666666.0,05,071,2012
"Lafayette County, Arkansas",-666666666.0,05,073,2012
"Lawrence County, Arkansas",-666666666.0,05,075,2012
"Lee County, Arkansas",-666666666.0,05,077,2012
"Lincoln County, Arkansas",-666666666.0,05,079,2012
"Little River County, Arkansas",-666666666.0,05,081,2012
"Logan County, Arkansas",53693.0,05,083,2012
"Lonoke County, Arkansas",49464.0,05,085,2012
"Madison County, Arkansas",72292.0,05,087,2012
"Marion County, Arkansas",-666666666.0,05,089,2012
"Miller County, Arkansas",6875.0,05,091,2012
"Mississippi County, Arkansas",80893.0,05,093,2012
"Monroe County, Arkansas",-666666666.0,05,095,2012
"Montgomery County, Arkansas",-666666666.0,05,097,2012
"Nevada County, Arkansas",-666666666.0,05,099,2012
"Newton County, Arkansas",-666666666.0,05,101,2012
"Ouachita County, Arkansas",-666666666.0,05,103,2012
"Perry County, Arkansas",-666666666.0,05,105,2012
"Phillips County, Arkansas",-666666666.0,05,107,2012
"Pike County, Arkansas",-666666666.0,05,109,2012
"Poinsett County, Arkansas",-666666666.0,05,111,2012
"Polk County, Arkansas",-666666666.0,05,113,2012
"Pope County, Arkansas",47039.0,05,115,2012
"Prairie County, Arkansas",-666666666.0,05,117,2012
"Pulaski County, Arkansas",69844.0,05,119,2012
"Randolph County, Arkansas",-666666666.0,05,121,2012
"St. Francis County, Arkansas",-666666666.0,05,123,2012
"Saline County, Arkansas",63942.0,05,125,2012
"Scott County, Arkansas",79688.0,05,127,2012
"Searcy County, Arkansas",2499.0,05,129,2012
"Sebastian County, Arkansas",47174.0,05,131,2012
"Sevier County, Arkansas",42321.0,05,133,2012
"Sharp County, Arkansas",-666666666.0,05,135,2012
"Stone County, Arkansas",97674.0,05,137,2012
"Union County, Arkansas",67788.0,05,139,2012
"Van Buren County, Arkansas",-666666666.0,05,141,2012
"Washington County, Arkansas",53000.0,05,143,2012
"White County, Arkansas",250001.0,05,145,2012
"Woodruff County, Arkansas",-666666666.0,05,147,2012
"Yell County, Arkansas",31477.0,05,149,2012
"Alameda County, California",102324.0,06,001,2012
"Alpine County, California",79375.0,06,003,2012
"Amador County, California",25375.0,06,005,2012
"Butte County, California",41932.0,06,007,2012
"Calaveras County, California",46444.0,06,009,2012
"Colusa County, California",105521.0,06,011,2012
"Contra Costa County, California",105843.0,06,013,2012
"Del Norte County, California",60250.0,06,015,2012
"El Dorado County, California",127500.0,06,017,2012
"Fresno County, California",56216.0,06,019,2012
"Glenn County, California",24444.0,06,021,2012
"Humboldt County, California",48409.0,06,023,2012
"Imperial County, California",76475.0,06,025,2012
"Inyo County, California",26208.0,06,027,2012
"Kern County, California",71225.0,06,029,2012
"Kings County, California",69352.0,06,031,2012
"Lake County, California",116923.0,06,033,2012
"Lassen County, California",23333.0,06,035,2012
"Los Angeles County, California",75139.0,06,037,2012
"Madera County, California",55066.0,06,039,2012
"Marin County, California",112551.0,06,041,2012
"Mariposa County, California",85682.0,06,043,2012
"Mendocino County, California",68500.0,06,045,2012
"Merced County, California",59921.0,06,047,2012
"Modoc County, California",-666666666.0,06,049,2012
"Mono County, California",25714.0,06,051,2012
"Monterey County, California",83089.0,06,053,2012
"Napa County, California",114385.0,06,055,2012
"Nevada County, California",55370.0,06,057,2012
"Orange County, California",85273.0,06,059,2012
"Placer County, California",103774.0,06,061,2012
"Plumas County, California",42216.0,06,063,2012
"Riverside County, California",80913.0,06,065,2012
"Sacramento County, California",68362.0,06,067,2012
"San Benito County, California",62824.0,06,069,2012
"San Bernardino County, California",83240.0,06,071,2012
"San Diego County, California",88847.0,06,073,2012
"San Francisco County, California",72478.0,06,075,2012
"San Joaquin County, California",60876.0,06,077,2012
"San Luis Obispo County, California",68569.0,06,079,2012
"San Mateo County, California",112642.0,06,081,2012
"Santa Barbara County, California",87284.0,06,083,2012
"Santa Clara County, California",118104.0,06,085,2012
"Santa Cruz County, California",93512.0,06,087,2012
"Shasta County, California",44179.0,06,089,2012
"Sierra County, California",-666666666.0,06,091,2012
"Siskiyou County, California",38750.0,06,093,2012
"Solano County, California",90050.0,06,095,2012
"Sonoma County, California",85601.0,06,097,2012
"Stanislaus County, California",58542.0,06,099,2012
"Sutter County, California",49370.0,06,101,2012
"Tehama County, California",43954.0,06,103,2012
"Trinity County, California",90781.0,06,105,2012
"Tulare County, California",61659.0,06,107,2012
"Tuolumne County, California",66667.0,06,109,2012
"Ventura County, California",106960.0,06,111,2012
"Yolo County, California",76423.0,06,113,2012
"Yuba County, California",57813.0,06,115,2012
"Adams County, Colorado",65215.0,08,001,2012
"Alamosa County, Colorado",-666666666.0,08,003,2012
"Arapahoe County, Colorado",75066.0,08,005,2012
"Archuleta County, Colorado",-666666666.0,08,007,2012
"Baca County, Colorado",51607.0,08,009,2012
"Bent County, Colorado",-666666666.0,08,011,2012
"Boulder County, Colorado",90864.0,08,013,2012
"Broomfield County, Colorado",96083.0,08,014,2012
"Chaffee County, Colorado",98478.0,08,015,2012
"Cheyenne County, Colorado",-666666666.0,08,017,2012
"Clear Creek County, Colorado",-666666666.0,08,019,2012
"Conejos County, Colorado",-666666666.0,08,021,2012
"Costilla County, Colorado",199375.0,08,023,2012
"Crowley County, Colorado",-666666666.0,08,025,2012
"Custer County, Colorado",-666666666.0,08,027,2012
"Delta County, Colorado",53750.0,08,029,2012
"Denver County, Colorado",60876.0,08,031,2012
"Dolores County, Colorado",-666666666.0,08,033,2012
"Douglas County, Colorado",122583.0,08,035,2012
"Eagle County, Colorado",62824.0,08,037,2012
"Elbert County, Colorado",210391.0,08,039,2012
"El Paso County, Colorado",62206.0,08,041,2012
"Fremont County, Colorado",34528.0,08,043,2012
"Garfield County, Colorado",33922.0,08,045,2012
