NAME,B19113F_001E,state,county,year
"Wyandotte County, Kansas",45421.0,20,209,2017
"Butler County, Kansas",-666666666.0,20,015,2017
"Clay County, Kansas",-666666666.0,20,027,2017
"Lincoln County, Kansas",-666666666.0,20,105,2017
"Saline County, Kansas",35924.0,20,169,2017
"Sumner County, Kansas",70583.0,20,191,2017
"Trego County, Kansas",-666666666.0,20,195,2017
"Wabaunsee County, Kansas",-666666666.0,20,197,2017
"Wilson County, Kansas",-666666666.0,20,205,2017
"Woodson County, Kansas",-666666666.0,20,207,2017
"Mitchell County, Kansas",-666666666.0,20,123,2017
"Ness County, Kansas",-666666666.0,20,135,2017
"Osborne County, Kansas",-666666666.0,20,141,2017
"Atchison County, Kansas",-666666666.0,20,005,2017
"Bourbon County, Kansas",-666666666.0,20,011,2017
"Finney County, Kansas",39142.0,20,055,2017
"Hamilton County, Kansas",58750.0,20,075,2017
"Kiowa County, Kansas",-666666666.0,20,097,2017
"Leavenworth County, Kansas",55343.0,20,103,2017
"Shawnee County, Kansas",54360.0,20,177,2017
"Sherman County, Kansas",-666666666.0,20,181,2017
"Stanton County, Kansas",41027.0,20,187,2017
"Thomas County, Kansas",-666666666.0,20,193,2017
"Meade County, Kansas",60625.0,20,119,2017
"Montgomery County, Kansas",16293.0,20,125,2017
"Morris County, Kansas",-666666666.0,20,127,2017
"Pratt County, Kansas",-666666666.0,20,151,2017
"Rawlins County, Kansas",44063.0,20,153,2017
"Rooks County, Kansas",-666666666.0,20,163,2017
"Anderson County, Kansas",-666666666.0,20,003,2017
"Clark County, Kansas",-666666666.0,20,025,2017
"Ellsworth County, Kansas",92656.0,20,053,2017
"Geary County, Kansas",45938.0,20,061,2017
"Harper County, Kansas",-666666666.0,20,077,2017
"Ford County, Kansas",56080.0,20,057,2017
"Russell County, Kansas",-666666666.0,20,167,2017
"Lyon County, Kansas",45461.0,20,111,2017
"Marshall County, Kansas",-666666666.0,20,117,2017
"Pawnee County, Kansas",-666666666.0,20,145,2017
"Allen County, Kansas",-666666666.0,20,001,2017
"Cheyenne County, Kansas",50972.0,20,023,2017
"Comanche County, Kansas",-666666666.0,20,033,2017
"Cowley County, Kansas",48984.0,20,035,2017
"Elk County, Kansas",-666666666.0,20,049,2017
"Gove County, Kansas",-666666666.0,20,063,2017
"Franklin County, Kansas",-666666666.0,20,059,2017
"Harvey County, Kansas",69250.0,20,079,2017
"Hodgeman County, Kansas",-666666666.0,20,083,2017
"Jewell County, Kansas",-666666666.0,20,089,2017
"Kearny County, Kansas",51719.0,20,093,2017
"Rice County, Kansas",56488.0,20,159,2017
"Stafford County, Kansas",31250.0,20,185,2017
"McPherson County, Kansas",33472.0,20,113,2017
"Osage County, Kansas",-666666666.0,20,139,2017
"Greeley County, Kansas",-666666666.0,20,071,2017
"Coffey County, Kansas",-666666666.0,20,031,2017
"Crawford County, Kansas",-666666666.0,20,037,2017
"Ellis County, Kansas",-666666666.0,20,051,2017
"Greenwood County, Kansas",-666666666.0,20,073,2017
"Labette County, Kansas",-666666666.0,20,099,2017
"Linn County, Kansas",-666666666.0,20,107,2017
"Sedgwick County, Kansas",46761.0,20,173,2017
"Seward County, Kansas",45280.0,20,175,2017
"Republic County, Kansas",-666666666.0,20,157,2017
"Graham County, Kansas",-666666666.0,20,065,2017
"Johnson County, Kansas",59425.0,20,091,2017
"Douglas County, Kansas",89144.0,20,045,2017
"Sheridan County, Kansas",-666666666.0,20,179,2017
"Miami County, Kansas",-666666666.0,20,121,2017
"Gray County, Kansas",-666666666.0,20,069,2017
"Wallace County, Kansas",-666666666.0,20,199,2017
"Chase County, Kansas",-666666666.0,20,017,2017
"Stevens County, Kansas",24219.0,20,189,2017
"Washington County, Kansas",47143.0,20,201,2017
"Wichita County, Kansas",36875.0,20,203,2017
"Chautauqua County, Kansas",-666666666.0,20,019,2017
"Morton County, Kansas",54861.0,20,129,2017
"Norton County, Kansas",-666666666.0,20,137,2017
"Reno County, Kansas",-666666666.0,20,155,2017
"Barton County, Kansas",44355.0,20,009,2017
"Cloud County, Kansas",-666666666.0,20,029,2017
"Doniphan County, Kansas",-666666666.0,20,043,2017
"Edwards County, Kansas",48750.0,20,047,2017
"Haskell County, Kansas",38333.0,20,081,2017
"Lane County, Kansas",-666666666.0,20,101,2017
"Rush County, Kansas",-666666666.0,20,165,2017
"Scott County, Kansas",-666666666.0,20,171,2017
"Marion County, Kansas",-666666666.0,20,115,2017
"Neosho County, Kansas",-666666666.0,20,133,2017
"Brown County, Kansas",-666666666.0,20,013,2017
"Ottawa County, Kansas",-666666666.0,20,143,2017
"Phillips County, Kansas",-666666666.0,20,147,2017
"Riley County, Kansas",42993.0,20,161,2017
"Barber County, Kansas",-666666666.0,20,007,2017
"Decatur County, Kansas",-666666666.0,20,039,2017
"Dickinson County, Kansas",-666666666.0,20,041,2017
"Jefferson County, Kansas",47813.0,20,087,2017
"Harrison County, Kentucky",-666666666.0,21,097,2017
"Butler County, Kentucky",-666666666.0,21,031,2017
"Trimble County, Kentucky",-666666666.0,21,223,2017
"Edmonson County, Kentucky",-666666666.0,21,061,2017
"Hickman County, Kentucky",-666666666.0,21,105,2017
"Bracken County, Kentucky",-666666666.0,21,023,2017
"Lyon County, Kentucky",-666666666.0,21,143,2017
"Nelson County, Kentucky",-666666666.0,21,179,2017
"Wayne County, Kentucky",-666666666.0,21,231,2017
"Lewis County, Kentucky",-666666666.0,21,135,2017
"Marion County, Kentucky",-666666666.0,21,155,2017
"Trigg County, Kentucky",-666666666.0,21,221,2017
"Woodford County, Kentucky",33281.0,21,239,2017
"Boone County, Kentucky",33375.0,21,015,2017
"Leslie County, Kentucky",-666666666.0,21,131,2017
"Jessamine County, Kentucky",-666666666.0,21,113,2017
"Knox County, Kentucky",-666666666.0,21,121,2017
"Lawrence County, Kentucky",-666666666.0,21,127,2017
"Letcher County, Kentucky",-666666666.0,21,133,2017
"Livingston County, Kentucky",-666666666.0,21,139,2017
"McCracken County, Kentucky",-666666666.0,21,145,2017
"Pike County, Kentucky",-666666666.0,21,195,2017
"Shelby County, Kentucky",51902.0,21,211,2017
"Whitley County, Kentucky",-666666666.0,21,235,2017
"Anderson County, Kentucky",-666666666.0,21,005,2017
"Breckinridge County, Kentucky",-666666666.0,21,027,2017
"Floyd County, Kentucky",-666666666.0,21,071,2017
"Franklin County, Kentucky",15086.0,21,073,2017
"Kenton County, Kentucky",17159.0,21,117,2017
"McCreary County, Kentucky",-666666666.0,21,147,2017
"Madison County, Kentucky",-666666666.0,21,151,2017
"Magoffin County, Kentucky",-666666666.0,21,153,2017
"Metcalfe County, Kentucky",-666666666.0,21,169,2017
"Owsley County, Kentucky",-666666666.0,21,189,2017
"Rowan County, Kentucky",-666666666.0,21,205,2017
"Simpson County, Kentucky",-666666666.0,21,213,2017
"Taylor County, Kentucky",-666666666.0,21,217,2017
"Clark County, Kentucky",102065.0,21,049,2017
"Todd County, Kentucky",15333.0,21,219,2017
"Carlisle County, Kentucky",-666666666.0,21,039,2017
"Carroll County, Kentucky",41125.0,21,041,2017
"Clinton County, Kentucky",-666666666.0,21,053,2017
"Estill County, Kentucky",-666666666.0,21,065,2017
"Gallatin County, Kentucky",45893.0,21,077,2017
"Garrard County, Kentucky",-666666666.0,21,079,2017
"Greenup County, Kentucky",-666666666.0,21,089,2017
"Fleming County, Kentucky",-666666666.0,21,069,2017
"Campbell County, Kentucky",-666666666.0,21,037,2017
"Carter County, Kentucky",-666666666.0,21,043,2017
"Elliott County, Kentucky",-666666666.0,21,063,2017
"Grant County, Kentucky",-666666666.0,21,081,2017
"Jefferson County, Kentucky",60878.0,21,111,2017
"Larue County, Kentucky",-666666666.0,21,123,2017
"Logan County, Kentucky",-666666666.0,21,141,2017
"Mason County, Kentucky",-666666666.0,21,161,2017
"Mercer County, Kentucky",-666666666.0,21,167,2017
"Pendleton County, Kentucky",-666666666.0,21,191,2017
"Robertson County, Kentucky",-666666666.0,21,201,2017
"Russell County, Kentucky",-666666666.0,21,207,2017
"Spencer County, Kentucky",-666666666.0,21,215,2017
"Washington County, Kentucky",-666666666.0,21,229,2017
"Bath County, Kentucky",-666666666.0,21,011,2017
"Ballard County, Kentucky",-666666666.0,21,007,2017
"Barren County, Kentucky",-666666666.0,21,009,2017
"Boyle County, Kentucky",25750.0,21,021,2017
"Green County, Kentucky",-666666666.0,21,087,2017
"Hancock County, Kentucky",-666666666.0,21,091,2017
"Harlan County, Kentucky",-666666666.0,21,095,2017
"Martin County, Kentucky",-666666666.0,21,159,2017
"Hardin County, Kentucky",-666666666.0,21,093,2017
"Lincoln County, Kentucky",-666666666.0,21,137,2017
"McLean County, Kentucky",-666666666.0,21,149,2017
"Monroe County, Kentucky",-666666666.0,21,171,2017
"Ohio County, Kentucky",-666666666.0,21,183,2017
"Powell County, Kentucky",-666666666.0,21,197,2017
"Union County, Kentucky",-666666666.0,21,225,2017
"Webster County, Kentucky",-666666666.0,21,233,2017
"Caldwell County, Kentucky",-666666666.0,21,033,2017
"Calloway County, Kentucky",-666666666.0,21,035,2017
"Casey County, Kentucky",-666666666.0,21,045,2017
"Christian County, Kentucky",39083.0,21,047,2017
"Daviess County, Kentucky",-666666666.0,21,059,2017
"Grayson County, Kentucky",-666666666.0,21,085,2017
"Henderson County, Kentucky",-666666666.0,21,101,2017
"Henry County, Kentucky",-666666666.0,21,103,2017
"Hopkins County, Kentucky",-666666666.0,21,107,2017
"Jackson County, Kentucky",-666666666.0,21,109,2017
"Laurel County, Kentucky",-666666666.0,21,125,2017
"Marshall County, Kentucky",-666666666.0,21,157,2017
"Meade County, Kentucky",53083.0,21,163,2017
"Montgomery County, Kentucky",-666666666.0,21,173,2017
"Nicholas County, Kentucky",-666666666.0,21,181,2017
"Oldham County, Kentucky",39866.0,21,185,2017
"Owen County, Kentucky",-666666666.0,21,187,2017
"Rockcastle County, Kentucky",-666666666.0,21,203,2017
"Scott County, Kentucky",23750.0,21,209,2017
"Warren County, Kentucky",35789.0,21,227,2017
"Allen County, Kentucky",-666666666.0,21,003,2017
"Bourbon County, Kentucky",57750.0,21,017,2017
"Boyd County, Kentucky",-666666666.0,21,019,2017
"Bullitt County, Kentucky",29286.0,21,029,2017
"Crittenden County, Kentucky",-666666666.0,21,055,2017
"Fayette County, Kentucky",30631.0,21,067,2017
"Fulton County, Kentucky",-666666666.0,21,075,2017
"Johnson County, Kentucky",-666666666.0,21,115,2017
"Knott County, Kentucky",-666666666.0,21,119,2017
"Menifee County, Kentucky",-666666666.0,21,165,2017
"Morgan County, Kentucky",-666666666.0,21,175,2017
"Muhlenberg County, Kentucky",-666666666.0,21,177,2017
"Perry County, Kentucky",-666666666.0,21,193,2017
"Pulaski County, Kentucky",-666666666.0,21,199,2017
"Wolfe County, Kentucky",-666666666.0,21,237,2017
"Clay County, Kentucky",-666666666.0,21,051,2017
"Adair County, Kentucky",-666666666.0,21,001,2017
"Bell County, Kentucky",-666666666.0,21,013,2017
"Breathitt County, Kentucky",-666666666.0,21,025,2017
"Cumberland County, Kentucky",-666666666.0,21,057,2017
"Graves County, Kentucky",-666666666.0,21,083,2017
"Hart County, Kentucky",-666666666.0,21,099,2017
"Lee County, Kentucky",-666666666.0,21,129,2017
"Hancock County, Maine",-666666666.0,23,009,2017
"Oxford County, Maine",-666666666.0,23,017,2017
"Lincoln County, Maine",-666666666.0,23,015,2017
"Waldo County, Maine",-666666666.0,23,027,2017
"Penobscot County, Maine",61042.0,23,019,2017
"Piscataquis County, Maine",-666666666.0,23,021,2017
"Androscoggin County, Maine",49327.0,23,001,2017
"Aroostook County, Maine",-666666666.0,23,003,2017
"Washington County, Maine",-666666666.0,23,029,2017
"Cumberland County, Maine",91154.0,23,005,2017
"Knox County, Maine",-666666666.0,23,013,2017
"Sagadahoc County, Maine",-666666666.0,23,023,2017
"York County, Maine",80938.0,23,031,2017
"Kennebec County, Maine",-666666666.0,23,011,2017
"Franklin County, Maine",-666666666.0,23,007,2017
"Somerset County, Maine",-666666666.0,23,025,2017
"Vermilion Parish, Louisiana",51184.0,22,113,2017
"St. Charles Parish, Louisiana",-666666666.0,22,089,2017
"Lafourche Parish, Louisiana",43285.0,22,057,2017
"Concordia Parish, Louisiana",-666666666.0,22,029,2017
"Tensas Parish, Louisiana",-666666666.0,22,107,2017
"West Feliciana Parish, Louisiana",-666666666.0,22,125,2017
"Jefferson Davis Parish, Louisiana",-666666666.0,22,053,2017
"St. James Parish, Louisiana",-666666666.0,22,093,2017
"Grant Parish, Louisiana",-666666666.0,22,043,2017
"Jefferson Parish, Louisiana",35447.0,22,051,2017
"Beauregard Parish, Louisiana",83125.0,22,011,2017
"Bienville Parish, Louisiana",-666666666.0,22,013,2017
"Bossier Parish, Louisiana",27012.0,22,015,2017
"Cameron Parish, Louisiana",-666666666.0,22,023,2017
"East Feliciana Parish, Louisiana",-666666666.0,22,037,2017
"St. John the Baptist Parish, Louisiana",-666666666.0,22,095,2017
"Plaquemines Parish, Louisiana",-666666666.0,22,075,2017
"Ouachita Parish, Louisiana",37025.0,22,073,2017
"Rapides Parish, Louisiana",-666666666.0,22,079,2017
"Washington Parish, Louisiana",41417.0,22,117,2017
"St. Landry Parish, Louisiana",49063.0,22,097,2017
"Tangipahoa Parish, Louisiana",79973.0,22,105,2017
"Acadia Parish, Louisiana",-666666666.0,22,001,2017
"St. Mary Parish, Louisiana",48462.0,22,101,2017
"West Carroll Parish, Louisiana",-666666666.0,22,123,2017
"St. Tammany Parish, Louisiana",37172.0,22,103,2017
"Union Parish, Louisiana",-666666666.0,22,111,2017
"Caldwell Parish, Louisiana",-666666666.0,22,021,2017
"Caddo Parish, Louisiana",41250.0,22,017,2017
"East Carroll Parish, Louisiana",-666666666.0,22,035,2017
"Ascension Parish, Louisiana",46222.0,22,005,2017
"Lafayette Parish, Louisiana",32692.0,22,055,2017
"Evangeline Parish, Louisiana",-666666666.0,22,039,2017
"Iberia Parish, Louisiana",39833.0,22,045,2017
"Lincoln Parish, Louisiana",-666666666.0,22,061,2017
"St. Bernard Parish, Louisiana",-666666666.0,22,087,2017
"St. Helena Parish, Louisiana",-666666666.0,22,091,2017
"Webster Parish, Louisiana",-666666666.0,22,119,2017
"West Baton Rouge Parish, Louisiana",-666666666.0,22,121,2017
"De Soto Parish, Louisiana",-666666666.0,22,031,2017
"Iberville Parish, Louisiana",-666666666.0,22,047,2017
"Red River Parish, Louisiana",-666666666.0,22,081,2017
"Livingston Parish, Louisiana",56339.0,22,063,2017
"Morehouse Parish, Louisiana",-666666666.0,22,067,2017
"Natchitoches Parish, Louisiana",49063.0,22,069,2017
"Orleans Parish, Louisiana",38454.0,22,071,2017
"Terrebonne Parish, Louisiana",57788.0,22,109,2017
"Catahoula Parish, Louisiana",-666666666.0,22,025,2017
"Calcasieu Parish, Louisiana",20804.0,22,019,2017
"Claiborne Parish, Louisiana",-666666666.0,22,027,2017
"Franklin Parish, Louisiana",-666666666.0,22,041,2017
"Avoyelles Parish, Louisiana",-666666666.0,22,009,2017
"Assumption Parish, Louisiana",42083.0,22,007,2017
"Jackson Parish, Louisiana",-666666666.0,22,049,2017
"East Baton Rouge Parish, Louisiana",43587.0,22,033,2017
"Pointe Coupee Parish, Louisiana",-666666666.0,22,077,2017
"Richland Parish, Louisiana",-666666666.0,22,083,2017
"St. Martin Parish, Louisiana",-666666666.0,22,099,2017
"Vernon Parish, Louisiana",45586.0,22,115,2017
"Winn Parish, Louisiana",-666666666.0,22,127,2017
"Sabine Parish, Louisiana",33750.0,22,085,2017
"Allen Parish, Louisiana",-666666666.0,22,003,2017
"Madison Parish, Louisiana",-666666666.0,22,065,2017
"Suffolk County, Massachusetts",34724.0,25,025,2017
"Barnstable County, Massachusetts",49286.0,25,001,2017
"Dukes County, Massachusetts",48203.0,25,007,2017
"Middlesex County, Massachusetts",52195.0,25,017,2017
"Berkshire County, Massachusetts",44365.0,25,003,2017
"Bristol County, Massachusetts",31794.0,25,005,2017
"Hampden County, Massachusetts",23674.0,25,013,2017
"Plymouth County, Massachusetts",57432.0,25,023,2017
"Essex County, Massachusetts",41061.0,25,009,2017
"Franklin County, Massachusetts",27171.0,25,011,2017
"Norfolk County, Massachusetts",46102.0,25,021,2017
"Worcester County, Massachusetts",41250.0,25,027,2017
"Hampshire County, Massachusetts",93693.0,25,015,2017
"Nantucket County, Massachusetts",-666666666.0,25,019,2017
"Worcester County, Maryland",-666666666.0,24,047,2017
"Baltimore city, Maryland",36214.0,24,510,2017
"Somerset County, Maryland",10954.0,24,039,2017
"Talbot County, Maryland",115385.0,24,041,2017
"Harford County, Maryland",75039.0,24,025,2017
"Allegany County, Maryland",-666666666.0,24,001,2017
"Howard County, Maryland",83713.0,24,027,2017
"Prince George's County, Maryland",54704.0,24,033,2017
"Anne Arundel County, Maryland",65751.0,24,003,2017
"Baltimore County, Maryland",46685.0,24,005,2017
"Frederick County, Maryland",68434.0,24,021,2017
"Calvert County, Maryland",-666666666.0,24,009,2017
"Garrett County, Maryland",-666666666.0,24,023,2017
"Kent County, Maryland",-666666666.0,24,029,2017
"Montgomery County, Maryland",57933.0,24,031,2017
"Carroll County, Maryland",-666666666.0,24,013,2017
"Queen Anne's County, Maryland",-666666666.0,24,035,2017
"St. Mary's County, Maryland",50268.0,24,037,2017
"Charles County, Maryland",97367.0,24,017,2017
"Dorchester County, Maryland",-666666666.0,24,019,2017
"Washington County, Maryland",43750.0,24,043,2017
"Wicomico County, Maryland",38875.0,24,045,2017
"Cecil County, Maryland",50282.0,24,015,2017
"Caroline County, Maryland",-666666666.0,24,011,2017
"Berrien County, Michigan",30833.0,26,021,2017
"Ogemaw County, Michigan",-666666666.0,26,129,2017
"Oscoda County, Michigan",-666666666.0,26,135,2017
"Wexford County, Michigan",30833.0,26,165,2017
"Crawford County, Michigan",-666666666.0,26,039,2017
"Clinton County, Michigan",108487.0,26,037,2017
"Dickinson County, Michigan",-666666666.0,26,043,2017
"Gratiot County, Michigan",61250.0,26,057,2017
"Huron County, Michigan",-666666666.0,26,063,2017
"Ingham County, Michigan",39875.0,26,065,2017
"Lenawee County, Michigan",54792.0,26,091,2017
"Mason County, Michigan",-666666666.0,26,105,2017
"Menominee County, Michigan",-666666666.0,26,109,2017
"Montcalm County, Michigan",-666666666.0,26,117,2017
"Missaukee County, Michigan",44464.0,26,113,2017
"St. Joseph County, Michigan",34180.0,26,149,2017
"St. Clair County, Michigan",49318.0,26,147,2017
"Van Buren County, Michigan",41146.0,26,159,2017
"Washtenaw County, Michigan",63250.0,26,161,2017
"Arenac County, Michigan",-666666666.0,26,011,2017
"Barry County, Michigan",46250.0,26,015,2017
"Cass County, Michigan",42639.0,26,027,2017
"Iron County, Michigan",-666666666.0,26,071,2017
"Benzie County, Michigan",-666666666.0,26,019,2017
"Roscommon County, Michigan",-666666666.0,26,143,2017
"Schoolcraft County, Michigan",-666666666.0,26,153,2017
"Wayne County, Michigan",37211.0,26,163,2017
"Branch County, Michigan",-666666666.0,26,023,2017
"Grand Traverse County, Michigan",67546.0,26,055,2017
"Jackson County, Michigan",48203.0,26,075,2017
"Mackinac County, Michigan",-666666666.0,26,097,2017
"Genesee County, Michigan",63843.0,26,049,2017
"Antrim County, Michigan",-666666666.0,26,009,2017
"Houghton County, Michigan",-666666666.0,26,061,2017
"Livingston County, Michigan",158654.0,26,093,2017
"Iosco County, Michigan",-666666666.0,26,069,2017
"Lake County, Michigan",-666666666.0,26,085,2017
"Manistee County, Michigan",-666666666.0,26,101,2017
"Montmorency County, Michigan",-666666666.0,26,119,2017
"Presque Isle County, Michigan",-666666666.0,26,141,2017
"Gladwin County, Michigan",-666666666.0,26,051,2017
"Kalamazoo County, Michigan",-666666666.0,26,077,2017
"Mecosta County, Michigan",-666666666.0,26,107,2017
"Marquette County, Michigan",32955.0,26,103,2017
"Newaygo County, Michigan",35284.0,26,123,2017
"Osceola County, Michigan",-666666666.0,26,133,2017
"Otsego County, Michigan",-666666666.0,26,137,2017
"Calhoun County, Michigan",27277.0,26,025,2017
"Cheboygan County, Michigan",-666666666.0,26,031,2017
"Luce County, Michigan",-666666666.0,26,095,2017
"Kent County, Michigan",38825.0,26,081,2017
"Macomb County, Michigan",48676.0,26,099,2017
"Saginaw County, Michigan",37232.0,26,145,2017
"Shiawassee County, Michigan",65250.0,26,155,2017
"Baraga County, Michigan",-666666666.0,26,013,2017
"Bay County, Michigan",32094.0,26,017,2017
"Charlevoix County, Michigan",-666666666.0,26,029,2017
"Eaton County, Michigan",44189.0,26,045,2017
"Delta County, Michigan",-666666666.0,26,041,2017
"Gogebic County, Michigan",-666666666.0,26,053,2017
"Emmet County, Michigan",88750.0,26,047,2017
"Chippewa County, Michigan",-666666666.0,26,033,2017
"Monroe County, Michigan",-666666666.0,26,115,2017
"Allegan County, Michigan",54911.0,26,005,2017
"Oakland County, Michigan",46943.0,26,125,2017
"Hillsdale County, Michigan",-666666666.0,26,059,2017
"Alger County, Michigan",-666666666.0,26,003,2017
"Muskegon County, Michigan",40000.0,26,121,2017
"Oceana County, Michigan",37875.0,26,127,2017
"Leelanau County, Michigan",-666666666.0,26,089,2017
"Lapeer County, Michigan",70341.0,26,087,2017
"Clare County, Michigan",63125.0,26,035,2017
"Sanilac County, Michigan",56875.0,26,151,2017
"Keweenaw County, Michigan",-666666666.0,26,083,2017
"Isabella County, Michigan",73182.0,26,073,2017
"Ontonagon County, Michigan",-666666666.0,26,131,2017
"Ottawa County, Michigan",53341.0,26,139,2017
"Tuscola County, Michigan",71750.0,26,157,2017
"Alcona County, Michigan",-666666666.0,26,001,2017
"Alpena County, Michigan",-666666666.0,26,007,2017
"Ionia County, Michigan",90231.0,26,067,2017
"Kalkaska County, Michigan",-666666666.0,26,079,2017
"Midland County, Michigan",75313.0,26,111,2017
"Wilkin County, Minnesota",-666666666.0,27,167,2017
"Red Lake County, Minnesota",-666666666.0,27,125,2017
"Aitkin County, Minnesota",-666666666.0,27,001,2017
"Clay County, Minnesota",39483.0,27,027,2017
"Faribault County, Minnesota",-666666666.0,27,043,2017
"Murray County, Minnesota",-666666666.0,27,101,2017
"Fillmore County, Minnesota",-666666666.0,27,045,2017
"Kandiyohi County, Minnesota",46088.0,27,067,2017
"Lake County, Minnesota",-666666666.0,27,075,2017
"Polk County, Minnesota",19712.0,27,119,2017
"Rock County, Minnesota",-666666666.0,27,133,2017
"Roseau County, Minnesota",-666666666.0,27,135,2017
"Sibley County, Minnesota",43889.0,27,143,2017
"Traverse County, Minnesota",-666666666.0,27,155,2017
"Watonwan County, Minnesota",45000.0,27,165,2017
"Becker County, Minnesota",-666666666.0,27,005,2017
"Hennepin County, Minnesota",42500.0,27,053,2017
"Big Stone County, Minnesota",-666666666.0,27,011,2017
"Brown County, Minnesota",16121.0,27,015,2017
"Chippewa County, Minnesota",23536.0,27,023,2017
"Cass County, Minnesota",-666666666.0,27,021,2017
"Clearwater County, Minnesota",-666666666.0,27,029,2017
"Goodhue County, Minnesota",41676.0,27,049,2017
"Hubbard County, Minnesota",-666666666.0,27,057,2017
"Isanti County, Minnesota",-666666666.0,27,059,2017
"Jackson County, Minnesota",-666666666.0,27,063,2017
"Martin County, Minnesota",-666666666.0,27,091,2017
"Mower County, Minnesota",-666666666.0,27,099,2017
"Nobles County, Minnesota",31012.0,27,105,2017
"Pine County, Minnesota",73125.0,27,115,2017
"Olmsted County, Minnesota",64464.0,27,109,2017
"Cottonwood County, Minnesota",-666666666.0,27,033,2017
"Scott County, Minnesota",34375.0,27,139,2017
"Dodge County, Minnesota",55469.0,27,039,2017
"Wabasha County, Minnesota",-666666666.0,27,157,2017
"Pipestone County, Minnesota",66154.0,27,117,2017
"Crow Wing County, Minnesota",-666666666.0,27,035,2017
"Norman County, Minnesota",-666666666.0,27,107,2017
"Wright County, Minnesota",-666666666.0,27,171,2017
"Nicollet County, Minnesota",-666666666.0,27,103,2017
"Douglas County, Minnesota",101167.0,27,041,2017
"Grant County, Minnesota",-666666666.0,27,051,2017
"Kittson County, Minnesota",-666666666.0,27,069,2017
"Le Sueur County, Minnesota",43875.0,27,079,2017
"Mahnomen County, Minnesota",-666666666.0,27,087,2017
"Chisago County, Minnesota",-666666666.0,27,025,2017
"Redwood County, Minnesota",65694.0,27,127,2017
"Yellow Medicine County, Minnesota",42083.0,27,173,2017
"Todd County, Minnesota",43221.0,27,153,2017
"Beltrami County, Minnesota",51250.0,27,007,2017
"Blue Earth County, Minnesota",88684.0,27,013,2017
"Houston County, Minnesota",-666666666.0,27,055,2017
"Lac qui Parle County, Minnesota",-666666666.0,27,073,2017
"Lake of the Woods County, Minnesota",-666666666.0,27,077,2017
"Otter Tail County, Minnesota",39250.0,27,111,2017
"Waseca County, Minnesota",-666666666.0,27,161,2017
"St. Louis County, Minnesota",-666666666.0,27,137,2017
"Anoka County, Minnesota",43086.0,27,003,2017
"Stearns County, Minnesota",43902.0,27,145,2017
"Dakota County, Minnesota",38719.0,27,037,2017
"Lincoln County, Minnesota",-666666666.0,27,081,2017
"Lyon County, Minnesota",17969.0,27,083,2017
"Marshall County, Minnesota",-666666666.0,27,089,2017
"Mille Lacs County, Minnesota",-666666666.0,27,095,2017
"Renville County, Minnesota",38462.0,27,129,2017
"Washington County, Minnesota",90846.0,27,163,2017
"Carlton County, Minnesota",-666666666.0,27,017,2017
"Cook County, Minnesota",-666666666.0,27,031,2017
"Kanabec County, Minnesota",-666666666.0,27,065,2017
"Koochiching County, Minnesota",-666666666.0,27,071,2017
"Meeker County, Minnesota",-666666666.0,27,093,2017
"Morrison County, Minnesota",56250.0,27,097,2017
"Pennington County, Minnesota",-666666666.0,27,113,2017
"Rice County, Minnesota",33506.0,27,131,2017
"Steele County, Minnesota",-666666666.0,27,147,2017
"Sherburne County, Minnesota",21122.0,27,141,2017
"Wadena County, Minnesota",-666666666.0,27,159,2017
"Benton County, Minnesota",-666666666.0,27,009,2017
"Carver County, Minnesota",42857.0,27,019,2017
"Freeborn County, Minnesota",41042.0,27,047,2017
"Itasca County, Minnesota",-666666666.0,27,061,2017
"McLeod County, Minnesota",-666666666.0,27,085,2017
"Pope County, Minnesota",-666666666.0,27,121,2017
"Ramsey County, Minnesota",47279.0,27,123,2017
"Stevens County, Minnesota",-666666666.0,27,149,2017
"Swift County, Minnesota",87727.0,27,151,2017
"Winona County, Minnesota",74375.0,27,169,2017
"Hancock County, Mississippi",74777.0,28,045,2017
"LaSalle Parish, Louisiana",-666666666.0,22,059,2017
"Sharkey County, Mississippi",-666666666.0,28,125,2017
"Tippah County, Mississippi",-666666666.0,28,139,2017
"Choctaw County, Mississippi",-666666666.0,28,019,2017
"Forrest County, Mississippi",17841.0,28,035,2017
"Itawamba County, Mississippi",-666666666.0,28,057,2017
"Lafayette County, Mississippi",55556.0,28,071,2017
"Issaquena County, Mississippi",-666666666.0,28,055,2017
"Jackson County, Mississippi",28213.0,28,059,2017
"Lowndes County, Mississippi",-666666666.0,28,087,2017
"Leflore County, Mississippi",-666666666.0,28,083,2017
"Tunica County, Mississippi",-666666666.0,28,143,2017
"Wilkinson County, Mississippi",-666666666.0,28,157,2017
"Claiborne County, Mississippi",-666666666.0,28,021,2017
"Harrison County, Mississippi",32000.0,28,047,2017
"Jefferson Davis County, Mississippi",-666666666.0,28,065,2017
"Simpson County, Mississippi",-666666666.0,28,127,2017
"Lauderdale County, Mississippi",37356.0,28,075,2017
"Lincoln County, Mississippi",-666666666.0,28,085,2017
"Scott County, Mississippi",58088.0,28,123,2017
"Winston County, Mississippi",-666666666.0,28,159,2017
"Yazoo County, Mississippi",-666666666.0,28,163,2017
"Attala County, Mississippi",116544.0,28,007,2017
"Benton County, Mississippi",-666666666.0,28,009,2017
"Franklin County, Mississippi",-666666666.0,28,037,2017
